canton,date,week,year,doses_delivered,first_doses,second_doses,total_vaccinations,source
LU,2022-04-04,,,,287932,271176,559108,https://www.lustat.ch/daten?id=28177
LU,2022-04-05,,,,287938,271183,559121,https://www.lustat.ch/daten?id=28177
LU,2022-04-06,,,,287944,271203,559147,https://www.lustat.ch/daten?id=28177
LU,2022-04-07,,,,287950,271204,559154,https://www.lustat.ch/daten?id=28177
LU,2022-04-08,,,,287956,271208,559164,https://www.lustat.ch/daten?id=28177
LU,2022-04-09,,,,287958,271212,559170,https://www.lustat.ch/daten?id=28177
LU,2022-04-11,,,,287961,271217,559178,https://www.lustat.ch/daten?id=28177
LU,2022-04-12,,,,287965,271225,559190,https://www.lustat.ch/daten?id=28177
LU,2022-04-13,,,,287973,271233,559206,https://www.lustat.ch/daten?id=28177
LU,2022-04-14,,,,287976,271238,559214,https://www.lustat.ch/daten?id=28177
LU,2022-04-19,,,,287985,271240,559225,https://www.lustat.ch/daten?id=28177
LU,2022-04-20,,,,287996,271253,559249,https://www.lustat.ch/daten?id=28177
LU,2022-04-21,,,,288004,271255,559259,https://www.lustat.ch/daten?id=28177
LU,2022-04-25,,,,288010,271264,559274,https://www.lustat.ch/daten?id=28177
LU,2022-04-26,,,,288018,271270,559288,https://www.lustat.ch/daten?id=28177
LU,2022-04-27,,,,288023,271277,559300,https://www.lustat.ch/daten?id=28177
LU,2022-04-28,,,,288028,271284,559312,https://www.lustat.ch/daten?id=28177
LU,2022-04-29,,,,288032,271286,559318,https://www.lustat.ch/daten?id=28177
LU,2022-04-30,,,,288035,271289,559324,https://www.lustat.ch/daten?id=28177
LU,2022-05-02,,,,288038,271290,559328,https://www.lustat.ch/daten?id=28177
LU,2022-05-03,,,,288041,271291,559332,https://www.lustat.ch/daten?id=28177
LU,2022-05-04,,,,288050,271299,559349,https://www.lustat.ch/daten?id=28177
LU,2022-05-05,,,,288057,271300,559357,https://www.lustat.ch/daten?id=28177
LU,2022-05-06,,,,288062,271309,559371,https://www.lustat.ch/daten?id=28177
LU,2022-05-07,,,,288068,271312,559380,https://www.lustat.ch/daten?id=28177
LU,2022-05-09,,,,288070,271314,559384,https://www.lustat.ch/daten?id=28177
LU,2022-05-10,,,,288080,271315,559395,https://www.lustat.ch/daten?id=28177
LU,2022-05-11,,,,288092,271319,559411,https://www.lustat.ch/daten?id=28177
LU,2022-05-12,,,,288101,271321,559422,https://www.lustat.ch/daten?id=28177
LU,2022-05-13,,,,288103,271323,559426,https://www.lustat.ch/daten?id=28177
LU,2022-05-14,,,,288104,271324,559428,https://www.lustat.ch/daten?id=28177
LU,2022-05-16,,,,288105,271328,559433,https://www.lustat.ch/daten?id=28177
LU,2022-05-17,,,,288113,271331,559444,https://www.lustat.ch/daten?id=28177
LU,2022-05-18,,,,288118,271332,559450,https://www.lustat.ch/daten?id=28177
LU,2022-05-19,,,,288125,271333,559458,https://www.lustat.ch/daten?id=28177
LU,2022-05-20,,,,288131,271341,559472,https://www.lustat.ch/daten?id=28177
LU,2022-05-21,,,,288132,271344,559476,https://www.lustat.ch/daten?id=28177
LU,2022-05-23,,,,288135,271347,559482,https://www.lustat.ch/daten?id=28177
LU,2022-05-24,,,,288139,271349,559488,https://www.lustat.ch/daten?id=28177
